the end of ,371,4,4,12,20,29,18,13,6,11,5,9,9,27,19,16,31,25,26,5,20,4,12,3,5
kennedy space center ,370,0,0,3,21,43,5,2,2,2,3,1,60,48,35,52,14,11,8,1,1,1,1,1,1
and aeronautics 1965 ,367,0,0,1,0,364,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
investigations description unavailable ,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,78,0,0,0,0,0,200
nasa announced that ,354,10,17,0,13,5,1,6,5,0,4,0,3,0,0,6,13,42,53,22,23,5,6,3,17
techniques and technology ,344,0,0,34,52,63,46,27,26,21,17,12,12,0,8,5,9,6,6,0,0,0,0,0,0
on science and ,339,3,20,39,20,22,11,32,12,22,17,20,31,34,19,8,6,0,8,2,5,0,2,1,1
house committee on ,338,3,18,42,19,22,13,36,18,19,21,23,29,33,17,3,3,2,7,2,5,0,2,0,0
announced it had ,329,0,4,7,12,7,3,2,14,24,11,8,9,9,2,1,9,91,90,0,0,0,0,0,0
would be used ,327,0,16,20,26,37,13,20,14,16,16,11,21,21,12,30,33,0,5,1,6,0,1,2,1
aeronautics and space ,325,7,15,25,27,35,19,17,18,19,7,8,31,21,19,11,10,10,11,5,4,4,1,1,5
into orbit with ,324,0,1,0,6,2,3,42,43,44,51,43,30,45,13,0,0,0,0,0,1,0,0,0,0
was expected to ,322,1,7,13,26,27,14,23,20,22,16,16,36,36,21,22,8,1,6,0,0,0,0,0,1
the space program ,319,4,18,45,36,31,14,22,23,20,12,12,13,10,10,10,11,2,9,3,3,1,0,0,2
of the moon ,317,4,19,17,39,43,41,24,6,28,11,6,18,15,11,9,16,2,1,1,3,0,0,2,0
to the moon ,315,2,17,50,38,43,23,19,15,37,11,11,18,8,6,4,5,2,2,0,0,0,1,2,0
the first time ,315,3,4,15,17,34,12,11,2,4,9,7,7,22,15,20,11,12,28,12,15,6,8,7,4
a series of ,314,7,6,16,10,36,18,11,0,1,0,3,3,19,15,20,24,20,29,5,7,10,4,3,7
part of the ,311,1,12,19,17,47,3,16,5,6,5,3,5,12,10,23,17,14,30,7,6,2,5,9,6
manned spacecraft center ,310,5,23,54,54,44,1,2,2,1,1,4,100,14,0,0,1,0,0,0,0,0,2,0,0
nasa rpt srl ,303,0,0,0,33,21,40,48,67,42,16,13,13,10,0,0,0,0,0,0,0,0,0,0,0
science and astronautics ,302,3,24,40,21,19,20,32,9,21,17,17,29,31,17,2,0,0,0,0,0,0,0,0,0
committee on science ,302,3,18,37,19,18,11,31,10,19,18,15,27,31,19,6,2,1,6,2,5,0,2,0,0
it would be ,299,1,10,21,25,34,13,20,18,29,8,7,8,9,10,12,15,12,4,2,10,2,2,4,3
the washington post ,294,0,3,3,3,12,5,6,0,0,0,3,0,13,11,13,13,10,11,14,24,7,1,9,10
and aeronautics 1964 ,287,0,0,0,284,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
and aeronautics 1972 ,283,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0
director of the ,276,7,15,12,16,36,6,9,1,0,3,1,1,21,11,17,30,14,18,8,8,1,4,2,8
said that the ,275,2,8,9,13,16,0,2,1,1,1,1,0,17,9,27,11,5,3,12,27,22,25,30,24
spaceflight techniques and ,269,0,0,0,50,61,45,27,26,21,16,0,0,0,1,0,10,6,6,0,0,0,0,0,0
and aeronautics 1963 ,262,0,0,258,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
in washington dc ,260,2,4,4,1,28,21,15,12,15,38,21,28,14,12,8,12,9,5,2,3,0,1,0,1
objective develop spaceflight ,259,0,0,0,49,62,47,30,24,21,17,0,0,0,1,0,0,3,5,0,0,0,0,0,0
develop spaceflight techniques ,259,0,0,0,50,61,46,30,25,21,17,0,0,0,1,0,0,3,5,0,0,0,0,0,0
nasa proj off ,258,0,0,0,0,0,0,34,22,64,40,44,52,2,0,0,0,0,0,0,0,0,0,0,0
in new york ,253,5,10,19,27,22,22,15,18,27,29,12,22,5,6,3,4,1,1,0,3,1,0,0,0
rpt srl • ,252,0,0,0,28,19,31,40,61,39,10,9,10,5,0,0,0,0,0,0,0,0,0,0,0
be able to ,251,1,12,8,25,35,11,9,11,13,7,7,22,11,6,7,14,5,8,0,2,6,0,2,3
and aeronautics 1966 ,251,0,0,0,0,0,251,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ames research center ,251,2,9,17,23,21,2,1,2,2,3,2,28,24,17,23,20,12,12,1,1,1,1,1,4
upper atmosphere and ,250,0,2,2,4,1,1,6,2,1,2,0,6,3,66,74,2,71,4,0,0,1,0,0,0
and aeronautics 1970 ,249,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0
of the national ,246,9,14,27,24,41,7,4,2,4,1,1,1,26,23,14,16,2,5,2,1,1,4,2,1
and aeronautics 1969 ,246,0,0,0,0,0,0,0,0,245,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
as part of ,241,0,3,6,15,27,9,12,5,8,10,4,9,5,15,21,19,10,21,5,4,0,1,4,2
sounding rocket launched ,240,0,9,15,16,12,29,38,48,39,17,8,8,0,1,0,0,0,0,0,0,0,0,0,0
lewis research center ,240,4,7,27,37,19,4,1,5,1,3,3,12,19,21,14,12,9,9,1,1,1,1,0,1
nasa administrator james ,238,3,13,31,25,42,27,23,19,3,2,1,3,0,0,2,4,1,0,0,0,1,5,2,5
would be the ,237,4,5,7,7,26,3,8,0,0,0,1,0,7,10,15,22,20,23,12,10,7,8,7,11
research and technology ,235,1,4,12,36,23,9,10,19,14,13,16,16,8,6,11,6,5,5,1,2,3,1,1,0
nasa announced it ,235,0,4,13,9,10,0,1,9,6,11,7,3,3,0,0,5,55,53,2,0,0,0,0,0
of upper atmosphere ,234,0,3,2,4,2,3,1,3,4,3,0,5,0,61,71,1,70,1,0,0,0,0,0,0
by nasa from ,234,0,0,4,1,11,6,7,27,63,47,38,23,2,1,1,1,0,0,0,0,0,0,0,0
the moon and ,232,2,10,14,18,28,29,11,9,29,9,5,18,15,9,7,8,2,3,0,1,1,1,1,0
in addition to ,228,7,9,16,17,19,14,7,4,2,10,5,5,10,27,14,5,4,14,2,6,3,0,1,5
washington post reported ,227,0,1,1,0,1,1,2,0,2,6,12,12,5,8,10,5,6,10,4,14,0,0,3,10
of the us ,227,3,7,19,17,32,5,12,0,0,5,1,4,14,6,12,23,6,20,7,3,4,1,0,0
johnson space center ,227,0,0,0,0,0,0,0,0,0,0,0,0,59,33,30,38,10,8,1,1,0,1,1,0
nasa associate administrator ,226,1,0,10,36,28,15,24,10,17,11,10,14,13,7,5,2,3,4,0,0,0,1,2,2
the development of ,225,4,19,28,24,28,10,14,3,6,4,4,5,11,13,17,4,1,6,1,0,1,0,2,6
james e webb ,223,5,15,34,28,49,34,24,22,4,2,0,4,0,0,0,2,0,0,0,0,0,0,0,0
from vandenberg afb ,223,0,19,40,34,23,12,11,18,10,12,16,1,0,0,0,6,3,13,0,0,0,0,0,0
and aeronautics 1978 ,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0
langley research center ,217,10,10,27,28,22,3,2,1,1,2,1,22,14,12,17,10,8,9,1,1,0,1,1,1
and aeronautics 1971 ,217,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0
objective investigation of ,216,0,0,0,0,0,0,0,0,0,0,0,0,0,67,73,1,75,0,0,0,0,0,0,0
the new york ,214,0,0,10,3,36,22,18,0,0,0,0,0,33,8,11,32,3,1,7,10,9,5,4,1
was the first ,213,5,6,3,17,31,4,4,0,1,2,0,2,14,17,13,10,9,9,3,8,4,7,6,12
investigation of upper ,212,0,0,0,1,0,0,0,0,0,0,0,0,0,67,72,0,72,0,0,0,0,0,0,0
deputy associate administrator ,211,3,4,15,10,9,9,7,7,10,19,14,14,10,16,14,10,6,7,7,1,5,3,0,5
scheduled for launch ,210,1,2,1,4,6,11,7,2,8,11,6,16,6,5,20,11,17,14,5,5,2,4,2,8
flight research center ,210,5,12,11,12,14,3,1,1,1,3,3,32,17,15,27,18,12,9,1,1,0,1,0,3
air force base ,210,15,0,1,1,1,0,0,0,0,0,0,36,20,9,13,1,5,4,8,5,17,8,13,9
senate committee on ,209,2,8,18,15,8,9,13,13,20,17,19,23,20,12,7,1,1,2,0,1,0,0,0,0
of the first ,209,3,7,12,11,27,5,7,0,2,3,4,0,19,11,13,25,16,14,5,10,2,5,0,2
for use in ,209,0,10,11,19,21,5,8,7,3,11,6,2,7,4,20,26,8,12,3,10,1,2,3,1
and aeronautics 1976 ,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0
ussr launched cosmos ,208,0,4,1,4,13,19,20,13,27,30,28,19,24,5,1,0,0,0,0,0,0,0,0,0
space science and ,208,2,5,5,18,15,19,17,10,13,6,11,6,6,9,10,3,1,6,4,7,1,1,3,1
and aeronautics 1967 ,208,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the us and ,204,0,2,7,14,17,1,6,3,0,0,1,1,19,21,22,21,18,23,0,2,1,0,0,1
would be launched ,203,0,10,12,12,13,14,13,18,13,14,16,16,6,8,5,9,2,9,2,3,2,1,0,3
the solar system ,203,0,5,9,5,27,8,5,0,10,5,4,8,26,10,9,14,10,14,4,3,4,1,4,3
atmosphere and outer ,202,0,0,1,1,0,0,0,0,0,1,1,0,0,61,65,0,72,0,0,0,0,0,0,0
and outer space ,202,0,0,1,2,1,3,2,0,1,1,1,0,0,66,50,0,73,0,1,0,0,0,0,0
the use of ,201,3,0,9,13,24,9,11,6,4,5,2,4,17,16,13,20,13,13,1,1,2,1,2,1
scientists and engineers ,201,2,11,11,26,8,3,7,15,10,8,9,19,23,15,7,6,5,3,2,0,2,0,0,1
and aeronautics 1968 ,200,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
administrator james e ,199,3,13,31,26,45,29,22,22,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0
proj off • ,197,0,0,0,0,0,0,20,17,46,26,31,38,19,0,0,0,0,0,0,0,0,0,0,0
and aeronautics 1973 ,197,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0
was announced by ,196,0,3,14,11,12,2,1,1,8,20,38,45,33,4,1,2,0,0,0,0,0,0,0,0
spacecraft united states ,195,0,11,20,29,26,24,22,12,14,10,12,9,0,6,0,0,0,0,0,0,0,0,0,0
aeronautical and space ,195,3,7,18,20,18,13,13,10,15,14,10,17,13,9,6,2,3,2,0,0,0,0,0,0
chairman of the ,193,5,11,25,13,29,6,9,1,2,0,0,0,16,9,11,14,5,10,1,3,1,4,0,2
and aeronautics 1977 ,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0
tracking and data ,192,0,0,11,7,9,6,8,10,13,10,10,9,11,23,11,2,4,15,2,3,4,1,3,2
science and applications ,192,0,0,1,14,11,18,18,9,15,6,11,9,10,9,10,2,1,7,4,7,1,3,2,1
jet propulsion laboratory ,192,4,6,3,16,9,2,1,2,2,2,1,30,17,15,22,19,9,11,1,1,0,1,1,1
• president nixon ,191,0,0,0,0,0,0,0,0,31,40,39,36,38,7,0,0,0,0,0,0,0,0,0,0
would be a ,190,2,5,14,14,22,6,7,3,9,0,0,3,8,5,9,12,9,24,3,7,2,4,3,4
was launched by ,189,1,3,2,5,16,6,15,12,26,29,36,19,14,1,1,1,0,1,0,0,0,0,0,1
of the earth ,189,5,12,8,19,30,14,8,4,9,7,9,6,15,6,13,6,3,9,0,0,0,3,0,0
of the air ,186,2,4,14,14,18,14,4,2,21,8,7,10,16,8,8,7,5,5,0,0,5,0,0,1
in the space ,184,1,6,13,22,16,5,8,8,4,5,2,6,11,2,6,9,7,13,4,0,0,0,2,5
general electric co ,184,0,3,9,13,12,12,11,16,9,26,10,15,7,9,6,5,4,10,0,0,0,0,0,0
announced award of ,184,1,6,12,10,3,1,1,5,15,26,20,29,6,1,9,16,13,5,1,2,0,0,0,0
national academy of ,183,7,7,16,18,14,9,5,9,6,5,3,25,14,15,13,4,0,2,1,0,0,0,0,2
apollosoyuz test project ,183,0,0,0,0,0,0,0,0,0,0,0,11,27,42,78,11,4,6,1,0,0,0,1,1
entered orbit with ,182,0,0,0,0,0,2,4,29,27,30,19,40,8,12,11,0,0,0,0,0,0,0,0,0
the univ of ,181,0,0,7,8,48,4,3,0,0,0,0,0,12,8,19,35,26,11,0,0,0,0,0,0
for manned space ,181,0,3,4,33,19,15,14,10,18,20,11,9,10,9,1,4,0,0,0,0,1,0,0,0
and aeronautics 1975 ,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0
reported that the ,180,1,6,3,9,10,1,1,0,0,0,1,0,2,2,17,4,32,37,14,21,3,5,4,3
scientific and technical ,179,1,4,13,13,18,13,17,17,15,14,12,13,11,13,2,6,0,2,0,0,0,0,0,0
secretary of the ,176,0,7,12,13,16,13,3,5,25,11,11,12,15,5,5,5,3,4,0,3,4,0,0,0
soviet academy of ,175,3,5,12,13,10,8,5,1,5,16,25,26,14,8,6,2,5,5,0,1,0,0,1,0
in the us ,175,0,7,7,5,15,3,8,0,0,0,0,0,23,8,18,23,15,14,1,3,2,1,1,0
and space sciences ,175,3,7,20,14,12,10,13,12,14,11,10,15,14,9,6,3,0,1,0,0,0,0,0,0
was launched from ,174,3,11,16,30,19,20,21,5,4,6,6,10,3,4,4,8,0,0,0,1,0,0,3,0
of the soviet ,174,4,12,11,10,31,3,6,3,3,2,3,2,18,8,18,9,2,8,1,5,0,1,5,2
of manned space ,174,3,12,26,17,18,11,5,14,9,5,8,14,12,4,8,5,0,0,1,0,0,0,0,0
the office of ,173,4,7,2,3,7,6,6,0,0,0,0,0,19,11,28,18,12,13,3,4,6,4,1,6
nasa and the ,173,5,6,6,5,11,1,7,0,1,1,1,0,18,23,17,11,11,16,2,5,1,0,3,1
a number of ,173,1,2,11,20,23,5,9,6,6,5,6,0,5,4,3,7,4,12,7,1,5,1,3,3
national science foundation ,172,3,7,12,7,15,2,3,5,4,2,2,28,29,21,13,11,1,1,0,1,0,1,0,1
be used in ,172,3,12,16,20,22,9,10,3,3,5,8,11,7,5,3,17,2,3,1,4,1,2,1,3
weight 6000 kg ,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146
of the solar ,171,0,6,7,2,17,6,3,0,7,3,1,6,21,13,9,16,9,14,4,4,4,1,2,5
of science and ,171,1,5,19,10,8,14,9,4,11,6,10,9,16,4,8,9,3,5,4,1,2,2,0,0
national aeronautics and ,171,6,11,19,23,26,11,12,8,14,5,5,8,10,5,4,4,4,2,2,0,1,1,0,0
institute of technology ,170,0,5,11,11,10,7,9,3,8,4,1,19,17,14,6,16,10,0,2,1,2,1,2,0
in space and ,170,0,10,16,13,16,12,7,12,10,8,2,9,7,4,8,5,1,5,3,3,1,1,3,1
space description unavailable ,169,0,0,0,0,0,0,0,0,0,0,0,0,0,45,50,0,72,0,0,0,0,0,0,2
because of the ,169,1,4,11,13,20,8,6,4,3,7,5,6,10,3,9,14,4,5,1,6,3,3,6,2
us and ussr ,168,0,5,13,11,3,15,12,9,13,10,17,26,6,5,10,3,2,3,1,0,0,0,0,0
sands missile range ,168,3,6,20,17,25,1,2,3,2,1,2,29,19,2,3,19,2,3,1,2,0,0,0,0
white sands missile ,167,3,6,20,16,25,1,2,3,2,1,2,29,19,2,3,19,2,3,1,2,0,0,0,0
total weight 6000 ,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142
announced selection of ,167,2,8,12,14,5,1,0,2,10,26,16,9,4,4,12,16,7,4,1,7,0,0,0,0
development of the ,166,2,12,17,6,17,6,2,1,3,4,1,5,13,11,16,6,8,12,2,2,1,1,0,2
us air force ,165,13,0,1,2,2,0,0,0,2,2,2,5,5,4,5,10,5,7,12,28,7,7,9,4
to be used ,165,4,10,13,23,15,3,0,1,6,9,5,4,5,4,8,17,10,10,2,2,4,3,3,3
outer space description ,165,0,0,0,0,0,0,0,0,0,0,0,0,0,45,46,0,72,0,0,0,0,0,0,2
a2 plesetsk total ,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,21,20,0,0,0,0,0,79
rocket and instruments ,164,0,0,0,0,0,0,2,23,44,40,40,12,3,0,0,0,0,0,0,0,0,0,0,0
dod spacecraft united ,164,0,0,18,28,25,23,20,12,13,9,7,6,0,3,0,0,0,0,0,0,0,0,0,0
astronautical and aeronautical ,164,0,161,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
and aeronautical events ,164,0,161,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
use of the ,163,2,4,1,6,15,6,4,1,1,0,2,3,12,10,10,23,9,15,4,6,6,3,1,6
series payload not ,163,0,0,0,1,0,1,5,0,0,63,57,36,0,0,0,0,0,0,0,0,0,0,0,0
satellite series payload ,163,0,0,0,1,0,1,4,0,0,64,57,36,0,0,0,0,0,0,0,0,0,0,0,0
manned lunar landing ,163,3,6,24,17,2,20,11,8,21,12,13,18,3,1,0,2,1,0,0,1,0,0,0,0
would have to ,161,0,2,12,12,8,5,7,6,5,6,4,3,5,3,6,5,8,14,2,6,10,3,4,5
rocket launched from ,161,0,7,12,11,10,31,38,29,3,2,15,0,0,2,0,0,0,0,0,1,0,0,0,0
be used to ,160,0,12,8,13,17,10,10,4,6,9,4,13,7,7,19,10,1,2,1,0,0,0,1,1
the european space ,159,0,0,0,1,6,3,0,0,0,2,0,1,16,18,20,21,11,10,0,2,2,0,3,3
nasa office of ,159,1,9,17,20,10,9,4,13,12,4,10,22,4,6,4,1,3,4,0,0,0,0,0,1
assistant administrator for ,159,0,3,9,9,5,16,13,7,4,18,7,13,14,12,6,7,4,5,1,0,0,3,0,1
• nasa launched ,157,0,2,4,11,6,0,0,3,8,20,22,40,39,0,0,1,0,0,0,1,0,0,0,0
office of space ,157,0,6,7,9,2,5,2,2,1,1,4,10,9,5,12,6,11,18,6,7,4,7,2,6
an altitude of ,157,6,12,6,23,24,0,5,0,0,1,0,0,6,11,11,11,8,12,3,3,1,1,0,2
secretary of defense ,156,4,4,13,16,13,7,14,14,5,17,5,10,18,4,2,3,0,0,0,0,1,0,0,1
had not been ,156,0,3,0,5,8,12,12,7,8,8,12,12,5,7,15,16,8,11,1,1,0,1,0,0
the number of ,155,0,2,4,9,15,4,3,3,3,6,2,5,14,16,7,21,10,9,3,3,0,2,1,1
the lunar surface ,155,0,7,4,29,29,24,14,3,3,4,4,4,9,3,4,5,3,3,0,1,0,0,0,0
nasa manned spacecraft ,154,0,14,47,49,42,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
to be launched ,153,2,11,11,8,9,5,5,6,9,7,7,9,10,7,7,9,6,8,4,5,2,3,1,0
the cost of ,153,1,5,13,9,11,5,2,2,2,3,1,5,5,5,15,7,9,16,2,9,2,0,0,2
some of the ,153,1,3,10,14,13,5,15,3,6,6,4,6,8,1,3,9,5,9,5,2,4,1,1,2
end of the ,153,1,2,4,7,12,7,10,2,4,3,1,7,16,8,8,9,9,6,4,5,3,8,0,2
deputy director of ,153,0,3,12,15,11,3,3,2,9,11,4,12,17,3,4,4,2,9,8,3,1,3,3,5
on aeronautical and ,152,2,5,17,13,9,9,9,10,13,12,10,15,13,7,5,2,0,1,0,0,0,0,0,0
in earth orbit ,150,0,0,4,7,6,6,8,13,18,8,8,13,14,8,9,3,6,9,0,1,3,1,2,1
and aeronautics 1985 ,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
for the space ,149,1,2,2,1,1,0,2,0,1,0,1,2,14,13,28,18,10,9,2,6,3,2,1,4
rocket and instrumentation ,148,0,0,0,3,0,19,25,21,0,0,0,38,42,0,0,0,0,0,0,0,0,0,0,0
for construction of ,148,0,7,9,18,11,3,13,10,13,12,6,11,10,6,6,2,1,2,1,0,0,0,0,0
by nasa for ,148,0,1,2,2,9,6,5,8,4,12,7,15,5,5,4,15,14,12,1,1,1,0,1,2
and aeronautics 1974 ,148,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0
would be made ,147,0,9,8,15,19,12,9,8,14,4,6,9,13,5,2,7,3,2,0,0,0,0,1,1
the department of ,147,1,8,16,9,10,2,3,2,3,5,2,3,3,5,6,6,2,6,0,3,3,0,2,1
nasa deputy administrator ,147,1,5,13,19,14,15,10,11,4,7,9,13,4,7,6,0,0,3,0,0,1,0,0,0
james c fletcher ,147,0,0,0,0,0,0,0,0,0,0,27,36,29,26,12,10,5,2,0,0,0,0,0,0
be used for ,147,3,9,11,14,11,7,5,5,7,10,5,5,7,8,14,11,2,5,0,2,1,0,0,4
would not be ,146,0,5,12,7,11,5,12,9,10,6,5,8,5,4,5,11,4,2,2,5,2,3,3,3
the surface of ,146,2,3,5,9,17,7,10,1,11,4,4,7,1,4,7,22,9,9,5,1,1,0,2,2
and space technology ,145,0,2,15,5,16,3,1,0,1,1,0,19,9,13,17,12,3,10,4,4,2,0,1,4
administrator for space ,145,0,0,1,4,7,8,14,4,1,2,6,3,5,6,7,7,9,17,6,7,4,6,5,6
instruments functioned satisfactorily ,144,0,0,0,0,0,0,3,0,32,50,50,9,0,0,0,0,0,0,0,0,0,0,0,0
a total of ,144,1,3,4,7,24,12,8,6,3,3,3,5,8,7,9,8,5,8,0,3,1,1,1,3
committee on aeronautical ,143,2,5,14,12,8,8,9,10,13,10,10,15,12,7,5,2,0,1,0,0,0,0,0,0
and instrumentation performed ,143,0,0,0,1,0,18,21,13,0,0,0,42,48,0,0,0,0,0,0,0,0,0,0,0
dr james c ,142,0,0,0,0,0,3,0,0,0,0,26,35,29,26,11,5,5,2,0,0,0,0,0,0
development of a ,142,3,4,9,16,21,5,11,2,0,0,3,5,5,5,10,10,2,8,1,4,2,2,0,0
and instruments functioned ,142,0,0,0,0,0,0,5,0,32,49,48,8,0,0,0,0,0,0,0,0,0,0,0,0
of more than ,141,0,5,10,11,8,7,5,4,4,10,7,7,3,6,6,14,6,7,4,2,2,1,2,1
instrumentation performed satisfactorily ,141,0,0,0,0,0,17,18,14,0,0,0,41,49,0,0,0,0,1,0,0,0,0,0,0
by nasa and ,140,5,4,7,8,4,15,7,5,5,9,5,11,6,7,10,10,6,5,1,4,1,0,1,1
announced that the ,140,6,10,4,8,3,2,2,1,0,0,0,1,1,1,2,14,36,19,3,6,1,1,1,3
department of defense ,139,1,8,16,8,8,2,3,2,4,5,1,2,3,3,3,6,1,3,0,1,1,1,0,2
were expected to ,138,0,0,7,9,18,3,10,14,10,13,2,20,16,6,3,3,0,0,0,0,1,1,1,0
part of a ,138,1,2,4,3,6,10,5,0,1,1,2,2,5,4,22,16,12,13,3,5,0,1,3,1
orbit with a ,138,0,0,0,2,3,1,2,0,0,0,0,0,58,41,26,0,0,1,0,1,1,1,0,1
of a new ,138,1,0,8,4,22,4,8,2,6,1,3,3,7,4,3,17,4,9,1,10,2,1,2,2
